patch_id,image_id,analyte,concentration_order,concentration_mg_ml,well_id,grid_row,grid_col,crop_file,outer_test_fold
ketone_03_c0.05_wH03,ketone_03_c0.05,ketone,3,0.05,H03,8,3,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wH03.png,5
ketone_03_c0.05_wH04,ketone_03_c0.05,ketone,3,0.05,H04,8,4,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wH04.png,2
ketone_03_c0.05_wH05,ketone_03_c0.05,ketone,3,0.05,H05,8,5,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wH05.png,1
ketone_03_c0.05_wH06,ketone_03_c0.05,ketone,3,0.05,H06,8,6,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wH06.png,2
ketone_03_c0.05_wH07,ketone_03_c0.05,ketone,3,0.05,H07,8,7,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wH07.png,4
ketone_03_c0.05_wH08,ketone_03_c0.05,ketone,3,0.05,H08,8,8,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wH08.png,5
ketone_03_c0.05_wH09,ketone_03_c0.05,ketone,3,0.05,H09,8,9,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wH09.png,3
ketone_03_c0.05_wH10,ketone_03_c0.05,ketone,3,0.05,H10,8,10,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wH10.png,3
ketone_03_c0.05_wH11,ketone_03_c0.05,ketone,3,0.05,H11,8,11,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wH11.png,5
ketone_03_c0.05_wH12,ketone_03_c0.05,ketone,3,0.05,H12,8,12,crops/ketone/ketone_03_c0.05/ketone_03_c0.05_wH12.png,3
ketone_04_c0.1_wA01,ketone_04_c0.1,ketone,4,0.1,A01,1,1,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wA01.png,4
ketone_04_c0.1_wA02,ketone_04_c0.1,ketone,4,0.1,A02,1,2,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wA02.png,4
ketone_04_c0.1_wA03,ketone_04_c0.1,ketone,4,0.1,A03,1,3,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wA03.png,4
ketone_04_c0.1_wA04,ketone_04_c0.1,ketone,4,0.1,A04,1,4,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wA04.png,2
ketone_04_c0.1_wA05,ketone_04_c0.1,ketone,4,0.1,A05,1,5,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wA05.png,5
ketone_04_c0.1_wA06,ketone_04_c0.1,ketone,4,0.1,A06,1,6,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wA06.png,1
ketone_04_c0.1_wA07,ketone_04_c0.1,ketone,4,0.1,A07,1,7,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wA07.png,3
ketone_04_c0.1_wA08,ketone_04_c0.1,ketone,4,0.1,A08,1,8,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wA08.png,3
ketone_04_c0.1_wA09,ketone_04_c0.1,ketone,4,0.1,A09,1,9,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wA09.png,5
ketone_04_c0.1_wA10,ketone_04_c0.1,ketone,4,0.1,A10,1,10,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wA10.png,3
ketone_04_c0.1_wA11,ketone_04_c0.1,ketone,4,0.1,A11,1,11,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wA11.png,1
ketone_04_c0.1_wA12,ketone_04_c0.1,ketone,4,0.1,A12,1,12,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wA12.png,1
ketone_04_c0.1_wB01,ketone_04_c0.1,ketone,4,0.1,B01,2,1,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wB01.png,3
ketone_04_c0.1_wB02,ketone_04_c0.1,ketone,4,0.1,B02,2,2,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wB02.png,5
ketone_04_c0.1_wB03,ketone_04_c0.1,ketone,4,0.1,B03,2,3,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wB03.png,4
ketone_04_c0.1_wB04,ketone_04_c0.1,ketone,4,0.1,B04,2,4,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wB04.png,2
ketone_04_c0.1_wB05,ketone_04_c0.1,ketone,4,0.1,B05,2,5,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wB05.png,5
ketone_04_c0.1_wB06,ketone_04_c0.1,ketone,4,0.1,B06,2,6,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wB06.png,4
ketone_04_c0.1_wB07,ketone_04_c0.1,ketone,4,0.1,B07,2,7,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wB07.png,4
ketone_04_c0.1_wB08,ketone_04_c0.1,ketone,4,0.1,B08,2,8,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wB08.png,2
ketone_04_c0.1_wB09,ketone_04_c0.1,ketone,4,0.1,B09,2,9,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wB09.png,5
ketone_04_c0.1_wB10,ketone_04_c0.1,ketone,4,0.1,B10,2,10,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wB10.png,2
ketone_04_c0.1_wB11,ketone_04_c0.1,ketone,4,0.1,B11,2,11,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wB11.png,3
ketone_04_c0.1_wB12,ketone_04_c0.1,ketone,4,0.1,B12,2,12,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wB12.png,2
ketone_04_c0.1_wC01,ketone_04_c0.1,ketone,4,0.1,C01,3,1,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wC01.png,1
ketone_04_c0.1_wC02,ketone_04_c0.1,ketone,4,0.1,C02,3,2,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wC02.png,3
ketone_04_c0.1_wC03,ketone_04_c0.1,ketone,4,0.1,C03,3,3,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wC03.png,1
ketone_04_c0.1_wC04,ketone_04_c0.1,ketone,4,0.1,C04,3,4,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wC04.png,2
ketone_04_c0.1_wC05,ketone_04_c0.1,ketone,4,0.1,C05,3,5,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wC05.png,3
ketone_04_c0.1_wC06,ketone_04_c0.1,ketone,4,0.1,C06,3,6,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wC06.png,4
ketone_04_c0.1_wC07,ketone_04_c0.1,ketone,4,0.1,C07,3,7,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wC07.png,4
ketone_04_c0.1_wC08,ketone_04_c0.1,ketone,4,0.1,C08,3,8,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wC08.png,2
ketone_04_c0.1_wC09,ketone_04_c0.1,ketone,4,0.1,C09,3,9,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wC09.png,1
ketone_04_c0.1_wC10,ketone_04_c0.1,ketone,4,0.1,C10,3,10,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wC10.png,3
ketone_04_c0.1_wC11,ketone_04_c0.1,ketone,4,0.1,C11,3,11,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wC11.png,5
ketone_04_c0.1_wC12,ketone_04_c0.1,ketone,4,0.1,C12,3,12,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wC12.png,2
ketone_04_c0.1_wD01,ketone_04_c0.1,ketone,4,0.1,D01,4,1,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wD01.png,5
ketone_04_c0.1_wD02,ketone_04_c0.1,ketone,4,0.1,D02,4,2,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wD02.png,1
ketone_04_c0.1_wD03,ketone_04_c0.1,ketone,4,0.1,D03,4,3,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wD03.png,1
ketone_04_c0.1_wD04,ketone_04_c0.1,ketone,4,0.1,D04,4,4,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wD04.png,5
ketone_04_c0.1_wD05,ketone_04_c0.1,ketone,4,0.1,D05,4,5,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wD05.png,3
ketone_04_c0.1_wD06,ketone_04_c0.1,ketone,4,0.1,D06,4,6,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wD06.png,5
ketone_04_c0.1_wD07,ketone_04_c0.1,ketone,4,0.1,D07,4,7,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wD07.png,2
ketone_04_c0.1_wD08,ketone_04_c0.1,ketone,4,0.1,D08,4,8,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wD08.png,5
ketone_04_c0.1_wD09,ketone_04_c0.1,ketone,4,0.1,D09,4,9,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wD09.png,3
ketone_04_c0.1_wD10,ketone_04_c0.1,ketone,4,0.1,D10,4,10,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wD10.png,3
ketone_04_c0.1_wD11,ketone_04_c0.1,ketone,4,0.1,D11,4,11,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wD11.png,4
ketone_04_c0.1_wD12,ketone_04_c0.1,ketone,4,0.1,D12,4,12,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wD12.png,4
ketone_04_c0.1_wE01,ketone_04_c0.1,ketone,4,0.1,E01,5,1,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wE01.png,5
ketone_04_c0.1_wE02,ketone_04_c0.1,ketone,4,0.1,E02,5,2,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wE02.png,1
ketone_04_c0.1_wE03,ketone_04_c0.1,ketone,4,0.1,E03,5,3,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wE03.png,1
ketone_04_c0.1_wE04,ketone_04_c0.1,ketone,4,0.1,E04,5,4,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wE04.png,4
ketone_04_c0.1_wE05,ketone_04_c0.1,ketone,4,0.1,E05,5,5,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wE05.png,5
ketone_04_c0.1_wE06,ketone_04_c0.1,ketone,4,0.1,E06,5,6,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wE06.png,5
ketone_04_c0.1_wE07,ketone_04_c0.1,ketone,4,0.1,E07,5,7,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wE07.png,2
ketone_04_c0.1_wE08,ketone_04_c0.1,ketone,4,0.1,E08,5,8,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wE08.png,1
ketone_04_c0.1_wE09,ketone_04_c0.1,ketone,4,0.1,E09,5,9,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wE09.png,5
ketone_04_c0.1_wE10,ketone_04_c0.1,ketone,4,0.1,E10,5,10,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wE10.png,1
ketone_04_c0.1_wE11,ketone_04_c0.1,ketone,4,0.1,E11,5,11,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wE11.png,1
ketone_04_c0.1_wE12,ketone_04_c0.1,ketone,4,0.1,E12,5,12,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wE12.png,4
ketone_04_c0.1_wF01,ketone_04_c0.1,ketone,4,0.1,F01,6,1,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wF01.png,1
ketone_04_c0.1_wF02,ketone_04_c0.1,ketone,4,0.1,F02,6,2,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wF02.png,2
ketone_04_c0.1_wF03,ketone_04_c0.1,ketone,4,0.1,F03,6,3,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wF03.png,5
ketone_04_c0.1_wF04,ketone_04_c0.1,ketone,4,0.1,F04,6,4,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wF04.png,3
ketone_04_c0.1_wF05,ketone_04_c0.1,ketone,4,0.1,F05,6,5,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wF05.png,2
ketone_04_c0.1_wF06,ketone_04_c0.1,ketone,4,0.1,F06,6,6,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wF06.png,2
ketone_04_c0.1_wF07,ketone_04_c0.1,ketone,4,0.1,F07,6,7,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wF07.png,4
ketone_04_c0.1_wF08,ketone_04_c0.1,ketone,4,0.1,F08,6,8,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wF08.png,4
ketone_04_c0.1_wF09,ketone_04_c0.1,ketone,4,0.1,F09,6,9,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wF09.png,4
ketone_04_c0.1_wF10,ketone_04_c0.1,ketone,4,0.1,F10,6,10,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wF10.png,2
ketone_04_c0.1_wF11,ketone_04_c0.1,ketone,4,0.1,F11,6,11,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wF11.png,4
ketone_04_c0.1_wF12,ketone_04_c0.1,ketone,4,0.1,F12,6,12,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wF12.png,1
ketone_04_c0.1_wG01,ketone_04_c0.1,ketone,4,0.1,G01,7,1,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wG01.png,4
ketone_04_c0.1_wG02,ketone_04_c0.1,ketone,4,0.1,G02,7,2,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wG02.png,3
ketone_04_c0.1_wG03,ketone_04_c0.1,ketone,4,0.1,G03,7,3,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wG03.png,2
ketone_04_c0.1_wG04,ketone_04_c0.1,ketone,4,0.1,G04,7,4,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wG04.png,3
ketone_04_c0.1_wG05,ketone_04_c0.1,ketone,4,0.1,G05,7,5,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wG05.png,4
ketone_04_c0.1_wG06,ketone_04_c0.1,ketone,4,0.1,G06,7,6,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wG06.png,1
ketone_04_c0.1_wG07,ketone_04_c0.1,ketone,4,0.1,G07,7,7,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wG07.png,3
ketone_04_c0.1_wG08,ketone_04_c0.1,ketone,4,0.1,G08,7,8,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wG08.png,3
ketone_04_c0.1_wG09,ketone_04_c0.1,ketone,4,0.1,G09,7,9,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wG09.png,1
ketone_04_c0.1_wG10,ketone_04_c0.1,ketone,4,0.1,G10,7,10,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wG10.png,5
ketone_04_c0.1_wG11,ketone_04_c0.1,ketone,4,0.1,G11,7,11,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wG11.png,1
ketone_04_c0.1_wG12,ketone_04_c0.1,ketone,4,0.1,G12,7,12,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wG12.png,1
ketone_04_c0.1_wH01,ketone_04_c0.1,ketone,4,0.1,H01,8,1,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wH01.png,2
ketone_04_c0.1_wH02,ketone_04_c0.1,ketone,4,0.1,H02,8,2,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wH02.png,2
ketone_04_c0.1_wH03,ketone_04_c0.1,ketone,4,0.1,H03,8,3,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wH03.png,5
ketone_04_c0.1_wH04,ketone_04_c0.1,ketone,4,0.1,H04,8,4,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wH04.png,2
ketone_04_c0.1_wH05,ketone_04_c0.1,ketone,4,0.1,H05,8,5,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wH05.png,1
ketone_04_c0.1_wH06,ketone_04_c0.1,ketone,4,0.1,H06,8,6,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wH06.png,2
ketone_04_c0.1_wH07,ketone_04_c0.1,ketone,4,0.1,H07,8,7,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wH07.png,4
ketone_04_c0.1_wH08,ketone_04_c0.1,ketone,4,0.1,H08,8,8,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wH08.png,5
ketone_04_c0.1_wH09,ketone_04_c0.1,ketone,4,0.1,H09,8,9,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wH09.png,3
ketone_04_c0.1_wH10,ketone_04_c0.1,ketone,4,0.1,H10,8,10,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wH10.png,3
ketone_04_c0.1_wH11,ketone_04_c0.1,ketone,4,0.1,H11,8,11,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wH11.png,5
ketone_04_c0.1_wH12,ketone_04_c0.1,ketone,4,0.1,H12,8,12,crops/ketone/ketone_04_c0.1/ketone_04_c0.1_wH12.png,3
ketone_05_c0.5_wA01,ketone_05_c0.5,ketone,5,0.5,A01,1,1,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wA01.png,4
ketone_05_c0.5_wA02,ketone_05_c0.5,ketone,5,0.5,A02,1,2,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wA02.png,4
ketone_05_c0.5_wA03,ketone_05_c0.5,ketone,5,0.5,A03,1,3,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wA03.png,4
ketone_05_c0.5_wA04,ketone_05_c0.5,ketone,5,0.5,A04,1,4,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wA04.png,2
ketone_05_c0.5_wA05,ketone_05_c0.5,ketone,5,0.5,A05,1,5,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wA05.png,5
ketone_05_c0.5_wA06,ketone_05_c0.5,ketone,5,0.5,A06,1,6,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wA06.png,1
ketone_05_c0.5_wA07,ketone_05_c0.5,ketone,5,0.5,A07,1,7,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wA07.png,3
ketone_05_c0.5_wA08,ketone_05_c0.5,ketone,5,0.5,A08,1,8,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wA08.png,3
ketone_05_c0.5_wA09,ketone_05_c0.5,ketone,5,0.5,A09,1,9,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wA09.png,5
ketone_05_c0.5_wA10,ketone_05_c0.5,ketone,5,0.5,A10,1,10,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wA10.png,3
ketone_05_c0.5_wA11,ketone_05_c0.5,ketone,5,0.5,A11,1,11,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wA11.png,1
ketone_05_c0.5_wA12,ketone_05_c0.5,ketone,5,0.5,A12,1,12,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wA12.png,1
ketone_05_c0.5_wB01,ketone_05_c0.5,ketone,5,0.5,B01,2,1,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wB01.png,3
ketone_05_c0.5_wB02,ketone_05_c0.5,ketone,5,0.5,B02,2,2,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wB02.png,5
ketone_05_c0.5_wB03,ketone_05_c0.5,ketone,5,0.5,B03,2,3,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wB03.png,4
ketone_05_c0.5_wB04,ketone_05_c0.5,ketone,5,0.5,B04,2,4,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wB04.png,2
ketone_05_c0.5_wB05,ketone_05_c0.5,ketone,5,0.5,B05,2,5,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wB05.png,5
ketone_05_c0.5_wB06,ketone_05_c0.5,ketone,5,0.5,B06,2,6,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wB06.png,4
ketone_05_c0.5_wB07,ketone_05_c0.5,ketone,5,0.5,B07,2,7,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wB07.png,4
ketone_05_c0.5_wB08,ketone_05_c0.5,ketone,5,0.5,B08,2,8,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wB08.png,2
ketone_05_c0.5_wB09,ketone_05_c0.5,ketone,5,0.5,B09,2,9,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wB09.png,5
ketone_05_c0.5_wB10,ketone_05_c0.5,ketone,5,0.5,B10,2,10,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wB10.png,2
ketone_05_c0.5_wB11,ketone_05_c0.5,ketone,5,0.5,B11,2,11,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wB11.png,3
ketone_05_c0.5_wB12,ketone_05_c0.5,ketone,5,0.5,B12,2,12,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wB12.png,2
ketone_05_c0.5_wC01,ketone_05_c0.5,ketone,5,0.5,C01,3,1,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wC01.png,1
ketone_05_c0.5_wC02,ketone_05_c0.5,ketone,5,0.5,C02,3,2,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wC02.png,3
ketone_05_c0.5_wC03,ketone_05_c0.5,ketone,5,0.5,C03,3,3,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wC03.png,1
ketone_05_c0.5_wC04,ketone_05_c0.5,ketone,5,0.5,C04,3,4,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wC04.png,2
ketone_05_c0.5_wC05,ketone_05_c0.5,ketone,5,0.5,C05,3,5,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wC05.png,3
ketone_05_c0.5_wC06,ketone_05_c0.5,ketone,5,0.5,C06,3,6,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wC06.png,4
ketone_05_c0.5_wC07,ketone_05_c0.5,ketone,5,0.5,C07,3,7,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wC07.png,4
ketone_05_c0.5_wC08,ketone_05_c0.5,ketone,5,0.5,C08,3,8,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wC08.png,2
ketone_05_c0.5_wC09,ketone_05_c0.5,ketone,5,0.5,C09,3,9,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wC09.png,1
ketone_05_c0.5_wC10,ketone_05_c0.5,ketone,5,0.5,C10,3,10,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wC10.png,3
ketone_05_c0.5_wC11,ketone_05_c0.5,ketone,5,0.5,C11,3,11,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wC11.png,5
ketone_05_c0.5_wC12,ketone_05_c0.5,ketone,5,0.5,C12,3,12,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wC12.png,2
ketone_05_c0.5_wD01,ketone_05_c0.5,ketone,5,0.5,D01,4,1,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wD01.png,5
ketone_05_c0.5_wD02,ketone_05_c0.5,ketone,5,0.5,D02,4,2,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wD02.png,1
ketone_05_c0.5_wD03,ketone_05_c0.5,ketone,5,0.5,D03,4,3,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wD03.png,1
ketone_05_c0.5_wD04,ketone_05_c0.5,ketone,5,0.5,D04,4,4,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wD04.png,5
ketone_05_c0.5_wD05,ketone_05_c0.5,ketone,5,0.5,D05,4,5,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wD05.png,3
ketone_05_c0.5_wD06,ketone_05_c0.5,ketone,5,0.5,D06,4,6,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wD06.png,5
ketone_05_c0.5_wD07,ketone_05_c0.5,ketone,5,0.5,D07,4,7,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wD07.png,2
ketone_05_c0.5_wD08,ketone_05_c0.5,ketone,5,0.5,D08,4,8,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wD08.png,5
ketone_05_c0.5_wD09,ketone_05_c0.5,ketone,5,0.5,D09,4,9,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wD09.png,3
ketone_05_c0.5_wD10,ketone_05_c0.5,ketone,5,0.5,D10,4,10,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wD10.png,3
ketone_05_c0.5_wD11,ketone_05_c0.5,ketone,5,0.5,D11,4,11,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wD11.png,4
ketone_05_c0.5_wD12,ketone_05_c0.5,ketone,5,0.5,D12,4,12,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wD12.png,4
ketone_05_c0.5_wE01,ketone_05_c0.5,ketone,5,0.5,E01,5,1,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wE01.png,5
ketone_05_c0.5_wE02,ketone_05_c0.5,ketone,5,0.5,E02,5,2,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wE02.png,1
ketone_05_c0.5_wE03,ketone_05_c0.5,ketone,5,0.5,E03,5,3,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wE03.png,1
ketone_05_c0.5_wE04,ketone_05_c0.5,ketone,5,0.5,E04,5,4,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wE04.png,4
ketone_05_c0.5_wE05,ketone_05_c0.5,ketone,5,0.5,E05,5,5,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wE05.png,5
ketone_05_c0.5_wE06,ketone_05_c0.5,ketone,5,0.5,E06,5,6,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wE06.png,5
ketone_05_c0.5_wE07,ketone_05_c0.5,ketone,5,0.5,E07,5,7,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wE07.png,2
ketone_05_c0.5_wE08,ketone_05_c0.5,ketone,5,0.5,E08,5,8,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wE08.png,1
ketone_05_c0.5_wE09,ketone_05_c0.5,ketone,5,0.5,E09,5,9,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wE09.png,5
ketone_05_c0.5_wE10,ketone_05_c0.5,ketone,5,0.5,E10,5,10,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wE10.png,1
ketone_05_c0.5_wE11,ketone_05_c0.5,ketone,5,0.5,E11,5,11,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wE11.png,1
ketone_05_c0.5_wE12,ketone_05_c0.5,ketone,5,0.5,E12,5,12,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wE12.png,4
ketone_05_c0.5_wF01,ketone_05_c0.5,ketone,5,0.5,F01,6,1,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wF01.png,1
ketone_05_c0.5_wF02,ketone_05_c0.5,ketone,5,0.5,F02,6,2,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wF02.png,2
ketone_05_c0.5_wF03,ketone_05_c0.5,ketone,5,0.5,F03,6,3,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wF03.png,5
ketone_05_c0.5_wF04,ketone_05_c0.5,ketone,5,0.5,F04,6,4,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wF04.png,3
ketone_05_c0.5_wF05,ketone_05_c0.5,ketone,5,0.5,F05,6,5,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wF05.png,2
ketone_05_c0.5_wF06,ketone_05_c0.5,ketone,5,0.5,F06,6,6,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wF06.png,2
ketone_05_c0.5_wF07,ketone_05_c0.5,ketone,5,0.5,F07,6,7,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wF07.png,4
ketone_05_c0.5_wF08,ketone_05_c0.5,ketone,5,0.5,F08,6,8,crops/ketone/ketone_05_c0.5/ketone_05_c0.5_wF08.png,4
